gene_symbol,meta_p_value,meta_log2FC,n_datasets,datasets,all_same_direction,n_up,n_down,meta_adj_p_value,-log10_meta_p
FAM69A,5.748348031420214e-05,0.5846472463116071,3,GSE55235;GSE12021;GSE55457,True,3,0,0.000601378645522403,4.240456945557012
FRMD4A,5.765959258552389e-05,-1.0270307698375107,3,GSE55235;GSE12021;GSE55457,True,0,3,0.000602722030760649,4.239128430599978
IPO8,5.769661272814197e-05,-0.49298355671587935,3,GSE55235;GSE12021;GSE55457,False,1,2,0.000602722030760649,4.238849682800212
SYNCRIP,5.7748329221118944e-05,-0.7849137121252254,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006028196831680706,4.238460576293742
FCGR1CP,5.7887839670534014e-05,1.0746218440246194,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006037722981650177,4.237412657665408
PIGC,5.793277618038051e-05,0.4746726665739021,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006037722981650177,4.237075659297749
POLR2J,5.7966893399874486e-05,0.41644994230599974,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006037722981650177,4.2368199740029455
TGFBRAP1,5.806286324583354e-05,-1.5251343464595728,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006043294939734598,4.23610155167339
ATXN7L3B,5.838134846747334e-05,-1.1104615736993297,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0006072001652011774,4.2337258780835425
THTPA,5.857629674133058e-05,0.4109566659173676,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006087827246425504,4.232278088367011
MYO15B,5.86971623910415e-05,-0.5815112817421157,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006095837265988549,4.231382893432114
BANP,5.873905602804541e-05,-0.1874072327859062,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0006095837265988549,4.231073037130636
FKBP11,5.898940070492298e-05,0.8507267550573919,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006114082630890505,4.229226015966249
215528_at,5.900081144372127e-05,-0.961756132237328,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006114082630890505,4.229142015423836
C1orf123,5.9671805329508665e-05,0.5146721632083553,3,GSE55235;GSE12021;GSE55457,True,3,0,0.000617911532917212,4.224230822675708
BNIP1,5.987943937579843e-05,0.7825220809091492,3,GSE55235;GSE12021;GSE55457,True,3,0,0.000619610664319171,4.222722274413436
PPP1CB,6.00415930287479e-05,-0.574994409463124,3,GSE55235;GSE12021;GSE55457,True,0,3,0.000620837053497838,4.221547793537085
RPL23AP7,6.013559920403644e-05,0.8611314145868908,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006213575203159262,4.220868357268669
DARS,6.0494366408203604e-05,-0.14251407090754697,3,GSE55235;GSE12021;GSE55457,False,2,1,0.0006244553843825695,4.21828506752521
SNRNP70,6.054215278727959e-05,-1.5195737740501782,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006244553843825695,4.217942140250714
TFDP1,6.06013437270958e-05,0.4166777822562661,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006244553843825695,4.217517746018648
ARPC4-TTLL3,6.061097032838969e-05,-0.4995529468118443,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0006244553843825695,4.217448763261198
ADGRF5,6.0663841784713846e-05,-1.0962324322182788,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006245478588371263,4.217070089688567
IGF2R,6.0717055501702255e-05,-0.35769242227905057,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0006246437206639332,4.216689297889415
MYH14,6.11124407611241e-05,-0.4674479180261412,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0006282570860905157,4.21387037070793
YIPF6,6.117078080492e-05,0.3531506468815379,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006284027937129255,4.213455975982433
C11orf71,6.121509160061933e-05,0.3703871847921598,3,GSE55235;GSE12021;GSE55457,False,2,1,0.0006284042736606146,4.213141496303961
TPPP3,6.135464055812001e-05,1.4818809602172618,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006293827151124235,4.212152583832391
ULK2,6.150309934027653e-05,-0.3761524639818625,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0006304510788281372,4.211102998168262
215191_at,6.176943586999606e-05,-1.1356332683331571,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006322724857445645,4.2092263649836035
MT2A,6.18080464069859e-05,-0.5659458003201271,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006322724857445645,4.208954983120263
NMUR1,6.184864856884076e-05,-0.6378512241861786,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0006322724857445645,4.2086697855337665
TNS2,6.185853951057307e-05,-0.6629430534849241,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006322724857445645,4.2086003379698695
ZMIZ2,6.193224142736486e-05,-0.4608099074854515,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0006325713790585408,4.208083201890626
MSRB2,6.20094665940707e-05,0.621675291805124,3,GSE55235;GSE12021;GSE55457,True,3,0,0.000632763704054386,4.2075420044416
HNRNPK,6.204001737109e-05,-0.4863370935319746,3,GSE55235;GSE12021;GSE55457,True,0,3,0.000632763704054386,4.207328089256765
LOC100506718,6.227436380812357e-05,1.323017367952435,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006346988884398153,4.20569070050013
ERAP2,6.233538677358208e-05,1.3273560538460536,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006348660579917865,4.205265341502734
LOC101928634,6.250675066787892e-05,-0.5162371801301312,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006361559717471969,4.2040730767441055
SETD5,6.25656253767648e-05,-0.44728551712993764,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006362483272660931,4.2036642100720245
RPL7,6.260526132784161e-05,-0.3453675594979578,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006362483272660931,4.203389167274675
SRF,6.2763204513816e-05,-0.6587240717613881,3,GSE55235;GSE12021;GSE55457,True,0,3,0.000637398196875499,4.202294890656505
LOC101060363,6.295476473094919e-05,-0.17480110511998095,3,GSE55235;GSE12021;GSE55457,False,1,2,0.000638344176233311,4.20097139473722
VAMP8,6.297035577840226e-05,0.9796657672060741,3,GSE55235;GSE12021;GSE55457,True,3,0,0.000638344176233311,4.200863852955514
UBN1,6.299094907447067e-05,-0.3521954407560773,3,GSE55235;GSE12021;GSE55457,False,1,2,0.000638344176233311,4.200721848155916
216022_at,6.331877584242473e-05,-1.4918010059720095,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006412096389224335,4.198467490051297
PSEN2,6.336964582431825e-05,-0.42762314683517605,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0006412683647143672,4.198118720158555
RRM2,6.348538346745425e-05,0.7347312339250286,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006419829679992459,4.197326252820211
MAVS,6.359380865383901e-05,-0.33933720919346316,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0006426226630162084,4.196585164200013
NCOA3,6.42547918225933e-05,-1.1154762730282102,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006484337405871445,4.192094479132689
PFDN1,6.426002067949632e-05,0.3874771481958114,3,GSE55235;GSE12021;GSE55457,False,2,1,0.0006484337405871445,4.1920591390243125
GIMAP4,6.512308008588263e-05,0.7522246526079325,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006565804191451291,4.186265067076644
CD164,6.515965362896559e-05,0.7785652316591761,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006565804191451291,4.186021232948991
DCAF16,6.527787597088164e-05,-0.5230353820995647,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006573061707811068,4.185233985215177
SLC6A8,6.538206474004937e-05,-1.3070364868851871,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006575770540253145,4.184541368689099
TNPO3,6.539721193743464e-05,-0.18406463550087246,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0006575770540253145,4.18444076644634
ENDOD1,6.553623567262523e-05,-0.36741111364502,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006580859827128178,4.183518507621897
EGFR,6.554033156480621e-05,-0.8766056090729085,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006580859827128178,4.183491365877026
PIGV,6.606256135810451e-05,0.8522322573844837,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006628618638950007,4.180044591980872
LAMTOR5,6.611571110259895e-05,0.27431800269140133,3,GSE55235;GSE12021;GSE55457,False,2,1,0.000662927651562916,4.179695326680867
SRRM1,6.701612585535699e-05,-0.32705350938319244,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006714770632100282,4.173820681965864
MN1,6.706275701584552e-05,0.9921205958501629,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006714770632100282,4.17351859626724
DDX18,6.737528600520015e-05,-0.6646235317145311,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006741319052615948,4.171499378239838
RAC2,6.74347667486419e-05,0.1486382462690897,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0006742528891775665,4.171116140346152
GMFB,6.748880266327362e-05,0.3653312327958051,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006743193007675962,4.170768276723716
AIDA,6.776693501608921e-05,0.6121126940300479,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006763788865666868,4.168982156321033
217617_at,6.779001210599489e-05,-1.625428995258961,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0006763788865666868,4.168834288533892
POLDIP3,6.803868867122365e-05,-0.5755045371686406,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0006783843464710372,4.167244065258463
215439_x_at,6.845236149399803e-05,-0.7367451616384694,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006820309519163893,4.164611564825511
GPR183,6.863637734066952e-05,-1.3966654154876634,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006833858480077298,4.163445646815471
SC5D,6.895207490820177e-05,0.8110527198396339,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006860490362195068,4.161452660487058
217715_x_at,6.921552647198848e-05,-0.6215490748571536,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006878046109231806,4.159796473393711
NDUFAF3,6.922520402319332e-05,0.47138170953028835,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006878046109231806,4.159735755611042
ATP6V0B,6.935745641956093e-05,0.5063369437514994,3,GSE55235;GSE12021;GSE55457,True,3,0,0.000688637745943833,4.158906842336988
SGSM2,6.956284405390534e-05,-0.6402790983200525,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0006901953592740344,4.157622670319879
BAZ1A,6.999946627539444e-05,-1.1467988410693912,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0006940434886176391,4.154905271336239
CARD10,7.007409484971472e-05,0.7822287980353098,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006942995971599867,4.154442503333113
TNFSF12-TNFSF13,7.014805331650997e-05,0.7968680145390534,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006945487143961754,4.153984376604666
DSCR3,7.034600577426886e-05,-0.1811550357087545,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0006958431145231077,4.152760556643459
ECD,7.03765983833815e-05,0.28383878737420026,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0006958431145231077,4.152571728393534
LOC101930241,7.08872303102348e-05,0.7861002190729178,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007000853108539285,4.149431991971854
BANK1,7.090405769893948e-05,0.7458575002604886,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007000853108539285,4.149328910291785
RGS10,7.099976174118616e-05,0.6058848243561011,3,GSE55235;GSE12021;GSE55457,True,3,0,0.000700544112381135,4.148743108670526
217482_at,7.161036082448113e-05,-0.9588725263570161,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007060791502499776,4.14502413798024
TMEM126B,7.169793206041053e-05,0.5544879385649325,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007064530314096406,4.144493370241602
GMPR2,7.177208716135919e-05,0.43034400012350266,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007066942949009124,4.144044424124641
COPA,7.183626766793516e-05,-1.0539122343877803,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007068370791005404,4.143656240000667
KLHL2,7.19562412510033e-05,-0.7440172657988205,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007075282657355045,4.142931530798735
DPT,7.20966126063205e-05,1.214192438943454,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007084189255267459,4.14208513973192
LOC730101,7.226066234145012e-05,0.7795671161651359,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007094839139017308,4.141098062005215
EXTL3,7.230472836361468e-05,-0.21200379848932027,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0007094839139017308,4.140833301113761
CHKB-CPT1B,7.297380901749584e-05,-0.1327191631823421,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0007153173403477927,4.13683298426527
HEBP1,7.299977355812448e-05,0.4769788670020456,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007153173403477927,4.136678487038579
RAB40C,7.315579940159189e-05,-0.3741944692457893,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007159674043258006,4.135751239623775
CLASP2,7.317791923089345e-05,0.41722897455010993,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007159674043258006,4.135619943570217
ARHGAP26,7.32170771221563e-05,-0.7073690728791643,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007159674043258006,4.135387612453339
215279_at,7.340799599198089e-05,-0.4914925792696864,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0007167634667341614,4.134256631826983
RIMS3,7.34296037068205e-05,0.44169408989538056,3,GSE55235;GSE12021;GSE55457,False,2,1,0.0007167634667341614,4.134128815635376
NUP153,7.344961586297494e-05,-0.6387979782427974,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007167634667341614,4.1340104712015195
USP7,7.408207830739144e-05,-0.3708353514036669,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007224398972978515,4.130286842406429
PPP1CA,7.422021633740616e-05,0.508915596844295,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007229205728456344,4.129477784101965
MREG,7.423298825748326e-05,0.48998684994054664,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007229205728456344,4.129403056521087
YWHAE,7.488688173573621e-05,-0.3999312878335253,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007283672481019192,4.125594252911397
SH3BP2,7.489466432197833e-05,-0.11332645111455057,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0007283672481019192,4.1255491213935045
CBR3,7.525896198501414e-05,0.902025039820814,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007314101851931565,4.123441776014684
ATRX,7.562445705611154e-05,-0.6238925245012673,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0007340519706153074,4.121337730334598
HIPK1,7.564679496996352e-05,-1.4516681191356724,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007340519706153074,4.121209467592488
SCML1,7.568556655135339e-05,-0.8089674624541635,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007340519706153074,4.120986933772868
MIR4738,7.583375787967306e-05,-0.40365257145872874,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007349882201035343,4.120137422373346
CLUH,7.602331812206486e-05,-0.4681385013070787,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007363238735471334,4.119053179054743
FCGR1B,7.612668342227291e-05,1.0202912543042038,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007367582125182533,4.118463090511184
ARRB1,7.617172691976037e-05,0.7780733956935086,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007367582125182533,4.1182061982306815
SNAPC3,7.631004234309735e-05,0.3825423305745242,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007372943935432086,4.117418305463129
AHCYL1,7.633080135571735e-05,-0.4181319204170236,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007372943935432086,4.117300178172062
FAM63B,7.645447088999724e-05,0.9842369583560796,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007378733387692296,4.11659711291901
HNRNPA0,7.649445984569958e-05,-0.6671313091438645,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007378733387692296,4.116370017729644
NTAN1,7.668527004189851e-05,0.6519658981653845,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007388130117284763,4.11528804874821
PCBP1,7.66957280238234e-05,0.2837661680395838,3,GSE55235;GSE12021;GSE55457,False,2,1,0.0007388130117284763,4.115228825716595
210598_at,7.696909262111529e-05,-1.0520390160647435,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007409446886422384,4.113683633252985
MSX2,7.711846637403763e-05,0.8327624796132514,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007418806893643052,4.1128416156705185
GIN1,7.736886878206839e-05,0.4371043526237721,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007437866655616682,4.1114337529588285
KDM7A,7.755644260221128e-05,-1.0303447062547089,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007450864722108455,4.1103821195734955
215604_x_at,7.809341185194274e-05,-1.1839617989685232,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0007493950599844482,4.107385602704422
GLP1R,7.815709509029212e-05,-0.35201917230464036,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0007493950599844482,4.1070315906621255
RALBP1,7.821440543764879e-05,0.2546133127960111,3,GSE55235;GSE12021;GSE55457,False,2,1,0.0007493950599844482,4.106713251723849
NDUFB11,7.821560753984436e-05,0.3184005355506401,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007493950599844482,4.106706576964443
RHOBTB3,7.831581541783983e-05,-0.8874902044715687,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007498502165309724,4.106150525871576
KPTN,7.867940724781697e-05,-0.46400328771533345,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0007528248865648553,4.104138920613046
TMPO,7.8814417847628e-05,0.4545381340250591,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007536099039892817,4.103394327955859
TNFRSF25,7.912119901176684e-05,0.16400633119441047,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0007560352045261374,4.101707140012388
SOCS1,7.933170046003912e-05,-0.9245932512066098,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007575378752653937,4.100553236593731
SNUPN,7.94854164063441e-05,0.5120486287176415,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007584966496508813,4.099712546252235
FXR1,7.97239545519135e-05,-0.5217405752387555,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007602630196813842,4.098411167103028
INTS6,8.092073392185206e-05,-0.6440980053956912,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007710478057560282,4.0919401869891585
UBE2I,8.096327114137658e-05,-0.45141578335302973,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0007710478057560282,4.091711953444616
GDPD3,8.136113878420836e-05,-0.19413324627887404,3,GSE55235;GSE12021;GSE55457,False,1,2,0.000774318583693456,4.089582981370506
RNH1,8.158184444428951e-05,0.3750179650401348,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007759000553164112,4.088406480154963
CPM,8.182927482769387e-05,-0.6211025956510833,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007777334149956101,4.087091297531302
KIF13A,8.192808840579158e-05,-0.8272285553394836,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007781527649116172,4.086567178235949
215746_at,8.210579747347513e-05,-0.17462802759796406,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0007793204045714505,4.08562617635381
TAOK1,8.336475396242271e-05,-1.1151684975164173,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0007907424795849002,4.0790175272405955
SYK,8.342500967917221e-05,0.7911982989375576,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0007907868339208942,4.078703734285266
PPFIA1,8.423101060173188e-05,-0.8701571880433988,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0007978953520915055,4.074527988621978
HSPG2,8.465200426521768e-05,-0.8585022118886948,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0008009386408119627,4.072362754849556
ZNF112,8.466486616398594e-05,0.5806406594519966,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0008009386408119627,4.072296773808701
KALRN,8.504859934643783e-05,-0.605206028545923,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0008040342003329683,4.07033283432798
MARCH2,8.524633976036977e-05,0.5243161845318259,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0008046487521910654,4.069324259326671
YTHDF2,8.526716071799445e-05,-0.4626020630199399,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0008046487521910654,4.069218198199265
ALDH4A1,8.52832666786707e-05,-0.0936501268270838,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0008046487521910654,4.069136172842015
ALAD,8.580379940892335e-05,-0.2128310735762208,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0008090234976740633,4.066493481081402
HSPB11,8.627482608403181e-05,0.5355787787119579,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0008129259771679501,4.064115907502386
PER2,8.639963801193584e-05,-1.0610565332742279,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0008133625251692914,4.063488077078376
ASAP1-IT1,8.643548903963794e-05,-1.3207627562327398,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0008133625251692914,4.063307906484695
SLC1A5,8.65852030638159e-05,-0.6174140948213531,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0008142328282828636,4.062556320185957
NCLN,8.69121102869963e-05,-0.9990114388888541,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0008167671764619442,4.060919704973927
LGALSL,8.711016453533116e-05,-1.3170214742890938,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0008180880666724037,4.059931165956217
BCL7A,8.758570001965449e-05,-0.7649626464941662,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0008218624934754269,4.057566794625402
CD44,8.762759366054418e-05,-2.6253243159115263,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0008218624934754269,4.057359114294421
RPS18,8.787757721462341e-05,-0.26026622805508176,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0008235018244136405,4.056121925088172
PDLIM2,8.793650936733677e-05,0.756397511996138,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0008235018244136405,4.055830777658678
ACP2,8.797601722720927e-05,0.5622297113821851,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0008235018244136405,4.055635702911529
OBFC1,8.83632789193678e-05,0.5457698183388945,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0008265829930734812,4.053728177022343
RASSF2,8.85716369808387e-05,0.28132431498258115,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0008279876813162766,4.052705328618177
GTF2H5,8.923353442624737e-05,0.5423460139325721,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0008336275297548573,4.049471904823975
UTRN,8.951540639068334e-05,-0.5478157197082096,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0008354762404406887,4.048102212341692
SLIT3,8.954886608603108e-05,-0.10020502903689439,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0008354762404406887,4.047939909041053
